0 1 2 3 4 5 6 7
322 -0.5833359 -1.2575755 0.7638587 -0.4574373 -2.897226 2.496868 0.9907807 0.98461187
159 4.4791193 -0.89766186 -3.890482 1.457886 -11.073014 0.31293267 -2.0848324 0.8697884
95 1.8513733 -2.502293 3.3050706 0.4201111 -0.33514506 -0.7985577 -3.5998073 2.3111
1623 3.1332266 -2.2249165 -1.1756015 2.1964917 0.19968209 1.6773707 -3.0807643 -0.71746075
841 3.0068958 -2.50903 -2.6404078 2.241757 -3.5622392 -0.09825723 -2.9969335 -1.0127662
1805 2.9825838 -2.259621 -3.0144348 2.2181535 -1.6649555 3.3495662 -2.0664647 -1.3526332
1320 3.1619782 -0.024680635 -3.4943514 0.11499051 -3.2424843 0.06727021 -1.289455 1.760667
266 0.7375945 -1.8444027 -0.44549787 0.89436555 -0.023963917 3.4110272 -0.29580778 -0.28841713
671 4.715354 -0.8620362 -3.7171156 1.3410581 -10.935891 -0.5722788 -2.5400064 1.3430959
43 2.3385568 -1.5747751 -1.7904645 1.1158293 -3.9936962 -1.1409525 -2.2856193 0.14625986
823 0.78219 -1.7033724 3.413504 -0.56235844 -1.1907727 0.038251005 -1.7129768 2.8921404
942 2.6703463 0.4159503 0.4052943 -1.5766169 -2.808743 -1.4130557 -1.8453647 4.991199
1077 1.202463 -1.686138 2.0422153 -0.44741923 0.7628453 0.38805148 -2.0173314 2.6338537
84 1.3888066 -2.880871 1.7289606 1.9191204 -4.505814 6.890076 -0.52528006 -1.3417635
358 2.6136537 0.61160314 -2.2604768 -1.2054462 -3.3782513 2.0864682 0.35865104 3.5378428
487 4.675585 -0.8925594 -3.8742664 1.4236037 -11.190495 -0.116000615 -2.4002867 1.0952499
1769 3.8696065 0.25986034 1.8604991 -1.780048 -0.8273849 -0.37623107 -2.8188834 6.7999973
462 2.9086654 -1.9922776 -2.5894592 1.7308981 -4.0065556 -0.75538045 -2.8311703 -0.38126668
1175 3.0933654 -2.2836819 -1.1190404 2.1963587 -0.11828082 1.2189138 -3.3597527 -0.67835426
890 2.2875 -1.243609 -0.9352848 0.5779503 1.3602304 1.6041324 -0.41619575 1.5122753
690 1.2079003 -4.205289 2.818539 0.85980666 -6.2512836 2.9664907 -0.96603775 -0.0784191
362 2.1766918 -2.1015594 2.9746728 0.9020617 1.3518713 6.0319195 -1.2462965 1.6700864
204 1.8738216 -1.2203916 2.0840387 -0.7585322 0.2837532 -0.46875948 -2.4638107 3.7358518
1737 0.36612555 -1.7538441 -0.4556578 0.7826317 -5.989862 1.4997555 -0.09900013 -0.33942413
1600 3.3566582 0.1550941 2.0680413 -1.9157127 -0.26666877 1.3333666 -2.0496676 6.5109677
60 1.723152 -1.0544485 2.7585368 -0.88888663 0.8552513 2.0647483 -1.5992665 3.9231064
1273 -0.5287647 -1.156302 0.80160034 -0.5214883 -3.007529 2.764533 1.0784515 1.1466287
1093 0.9622177 -1.8226157 2.6647387 -0.7773126 -0.04055547 0.08660978 -1.9866278 3.101474
307 4.7220006 -0.8700684 -3.545847 1.2006416 -10.715118 -1.0385854 -2.6902997 1.6240652
459 2.8197324 -1.7613772 -3.7627442 1.4874151 -4.829167 0.33896574 -1.8633289 -0.33144733
1518 3.5715854 -0.411863 3.486777 -1.5219911 -0.12215159 0.14836486 -3.0936098 6.580525
1676 3.2939365 0.04006051 -2.9330943 -0.66592914 -4.1555505 -1.0859506 -1.6867248 3.2661994
1166 0.270122 -0.7732049 2.202768 -1.4702907 -0.671113 3.4147422 -0.28937903 2.7021143
570 1.9743668 -2.9347198 2.1429155 1.5662668 0.9634762 1.9599175 -3.1216784 0.36062416
1127 3.9038858 -0.24498984 3.9945526 -1.723056 -0.6140865 -0.025705827 -3.304815 7.227898
1379 1.3509576 -2.1424742 1.106948 0.7321723 1.5474741 2.867112 -1.6252633 0.8102441
662 0.7341524 -1.9763465 -2.0655034 1.093147 -3.576299 1.762465 -0.2516859 -0.8882137
1348 0.99839264 -1.4018664 -1.478055 0.5465798 -5.458819 0.48022476 -0.5604188 0.15702917
1143 0.9976249 -1.7878721 -2.3909366 1.2157726 -3.8837779 2.302983 -0.23005314 -0.93308467
1108 1.5799667 -1.2256997 2.7275455 -0.7637901 0.98369616 2.0752454 -1.6094756 3.515511
907 0.06992525 -2.4823792 1.1784418 0.7486168 0.085352086 2.78642 -0.6050924 0.015078354
549 0.80679935 -1.854748 -0.73404586 0.60985833 -3.7773693 -0.6771585 -1.3460741 0.15728389
998 0.3075246 -2.379435 -0.25233352 0.8960179 -3.0383265 0.35934937 -1.2033459 -0.612079
299 -0.17676371 -2.1562414 -0.40423238 0.8850947 -2.885564 2.433835 0.032427844 -0.9650685
32 3.9970524 0.52158576 -3.8857353 0.006091088 -0.18859304 3.1477654 -1.4897525 2.869667
1501 2.5003443 -3.5028276 1.1428611 3.511563 -2.6594753 4.568782 -2.4940035 -2.4373713
162 2.6927028 -2.158756 3.0574508 0.5899745 2.3692195 3.2892776 -3.2437608 2.3964663
1017 1.7424568 -1.6311082 1.0588696 1.4104806 -0.95715374 7.841737 0.13354464 0.16623521
768 2.6807785 -2.3271708 3.1523216 0.6042993 2.3171453 2.693113 -3.3481374 2.488357
746 1.6815116 -1.8703232 2.0086088 -0.026684534 1.3194451 0.55867267 -2.5846477 2.389342
1357 1.2039803 -1.2851092 -2.713845 0.30056784 -4.0862026 0.54427236 -0.61037296 0.25804186
1538 5.262686 -0.38063347 -4.578994 0.884218 -9.638423 -1.2720826 -2.7643645 2.2251234
1022 0.49350965 -2.640239 -0.38210478 1.3632127 -2.876127 0.8183851 -1.3967594 -1.0145597
528 2.363358 -0.24414407 -3.6095254 0.17823654 -2.5283587 2.5139508 0.18147731 1.5721651
1642 3.3174596 -0.31782767 1.3507456 -1.4255426 0.46198785 0.43227562 -2.3164678 5.6359677
1171 4.898774 -0.36575648 -4.2334437 0.6293071 -9.310858 -1.3694723 -2.669455 2.3106365
1591 2.5155945 -0.81423336 -2.843416 0.77694637 -9.127702 1.3094463 -0.5667778 0.62706363
1760 1.5243684 -2.4418821 0.67594886 2.367334 -3.3675249 7.081865 -0.6822668 -1.949478
1101 2.7836509 -1.9319301 -3.5737176 1.9159732 -2.5697465 3.7911634 -1.1963203 -1.1854888
1090 2.4396722 -1.2783982 -3.794897 1.3607566 -4.430096 3.2956376 -0.39460078 -0.6799015
1714 3.9694963 -5.3431787 0.9025653 4.7559257 -3.768038 3.5412843 -4.64009 -3.0910563
1177 0.07031059 -1.4059011 1.4197452 -0.656279 -2.5233366 -0.7437411 -0.99050343 1.8812138
1290 5.4579225 0.94923043 0.95451415 -1.5324152 -0.54832095 4.5695786 -1.3254924 7.545498
278 -0.58277464 -1.9798805 0.9833428 0.07009765 -2.3894231 0.9168291 -0.24561626 0.28624243
423 3.7261877 -0.23093137 -3.4694881 0.2928645 -8.42887 -1.0036952 -1.8970922 2.174132
1009 2.0049121 -1.2010039 2.2537208 -0.8477185 0.2340545 -0.4659844 -2.5610108 4.0460753
1049 4.2713532 0.45836246 1.6185611 -1.9668055 -1.1290355 -0.24784131 -2.7847538 7.250679
319 4.146702 -0.23139735 -3.6953292 0.40540078 -8.781908 -1.213409 -2.2215314 2.27052
291 0.45594624 -0.55944407 2.0701265 -1.3193198 -3.9172702 -0.1679274 -0.6565195 3.3675628
1561 3.2957506 -0.12425095 -3.5671077 0.10080866 -3.309409 -0.16979767 -1.470634 1.9101883
465 2.6711493 -3.8604574 0.6077576 3.468519 -2.3138487 2.1114445 -3.6354938 -2.1694813
336 -0.6256165 -1.2967149 1.0058391 -0.3306932 -2.7024727 2.9707735 0.8671867 0.79696995
406 4.524499 -0.30720684 -3.9445066 0.49671885 -9.050065 -1.3406249 -2.4804103 2.329406
693 2.8916361 -2.3389657 2.8950462 0.68509036 2.4154756 3.4875543 -3.3908021 2.166261
773 3.0233228 -3.7022796 -0.55201596 3.5116427 -2.4932961 2.0636833 -3.5923107 -2.245343
1462 2.908883 -0.09830992 -3.170348 -0.28834462 -3.5058494 -0.5608184 -1.3965979 2.4299567
1720 3.3280222 0.6903043 -3.6564474 0.6697363 -0.7783678 3.0579717 -1.4737401 1.539651
783 2.192204 -2.8807893 -0.48443827 2.5721931 -1.5990133 1.5058715 -2.844079 -1.6529679
1245 2.8478 0.9342207 -2.9679592 0.63774043 -0.13782258 2.0169404 -1.6150656 1.754854
1779 0.46056882 -2.097115 -1.0800451 1.2723774 -3.9071846 2.2931123 -0.6759176 -1.4043831
145 3.5542634 0.12591769 1.4276189 -1.9544263 -0.2714731 1.28628 -1.9628526 6.5304966
951 1.1607366 -1.3751531 -0.9928369 0.45613444 -3.2945073 -0.96568 -1.4647483 0.39724782
97 3.1930318 0.15145846 0.9941043 -1.7776042 -1.6950974 -1.0905769 -2.3669248 5.9563017
197 2.324573 -1.0064659 2.4515586 -0.719963 1.227179 1.623304 -2.167607 4.196465
829 3.4258082 -1.648662 -2.9348097 2.2692006 -1.7174953 7.027044 -0.48356783 -0.8925932
1179 0.42310426 -2.0980844 -0.96944207 1.2759721 -3.8999586 2.1464083 -0.68508387 -1.3532418
1036 3.3849354 -0.20070331 -3.316777 0.16265972 -8.206652 -0.7871289 -1.728761 2.0701408
1540 2.2575812 -0.6722052 -2.8594563 0.07082301 -6.828851 -0.26998737 -0.8763958 1.5305654
1116 3.0474298 -0.31822205 -3.2136235 0.10525103 -7.8829145 -0.6068405 -1.4219825 1.9385052
1234 0.43524772 -2.298503 1.6188431 0.5092918 0.026196092 0.56068903 -1.7817172 0.5144165
450 3.062692 0.17832625 -3.2734 -0.5111115 -4.247769 -0.35251108 -1.1885813 2.8126037
683 1.5889484 -0.14964469 -2.6869729 -0.14880101 -3.51436 2.7902877 0.67928874 1.2604005
849 2.831492 -2.92881 2.9439666 1.2496805 2.051154 2.2583854 -3.6907556 1.7561144
300 0.9495772 -0.27034038 -1.6943617 -0.062346965 -2.9712615 2.8704557 0.86267006 0.81703097
855 2.6063437 0.106975116 0.731052 -1.7254288 -2.7928152 -1.5817856 -2.1139617 5.214998
761 3.3238993 0.034634043 1.6364168 -1.7889178 -1.1152524 -0.74097365 -2.6344821 6.161653
1672 1.8550707 0.28543976 -2.6000302 -1.114621 -4.3428226 1.4772825 0.5429577 3.091252
1325 1.2497404 -1.0179667 -1.978174 -0.101077735 -5.219891 -0.38706052 -0.77798367 1.1651117
831 2.348426 0.14848584 -3.0633943 -0.6821803 -4.236352 0.2803383 -0.39571163 2.5228074
1110 3.1861193 -2.146624 -1.0963945 2.1400635 0.24352005 1.53409 -3.0903091 -0.5714803
1570 2.5441957 -1.4525989 0.575801 0.72944456 0.23937869 -0.77314323 -3.2319098 1.2813104
418 -0.15503342 -1.2161672 1.4600613 -0.2287764 -0.50237733 1.1420892 -0.14466788 0.94303834
802 2.4832685 -0.17361414 1.4288936 -1.5792221 -1.2983763 -0.89055353 -2.1073782 5.1856833
422 2.5103705 -0.5589026 -2.9783442 0.066704705 -7.2042146 -0.38307616 -1.0280755 1.6823708
753 0.78600836 -1.6299726 0.023984551 0.5286003 -2.30251 -1.1414709 -1.673145 0.33821693
854 -0.60330766 -1.6013925 0.55247366 -0.010137195 -1.9422824 1.153512 0.16420586 0.19116546
1340 1.5734289 -2.455017 1.7033035 1.1924047 1.4314864 3.749667 -1.7411202 0.64278245
1345 3.2876318 0.56970614 2.8800557 -2.1873436 -1.3010149 2.477284 -1.3470109 7.16369
252 0.45681807 -0.5965529 2.2716124 -1.350856 -3.7549531 -0.077140495 -0.6724989 3.4827185
420 2.7735767 -0.46796983 -3.1117234 0.05744207 -7.58517 -0.48201793 -1.2018063 1.8265423
859 2.8140538 -1.9651262 2.9796805 0.51712257 2.3524256 4.1129365 -3.2193508 2.2625706
184 2.005867 0.38513392 -1.801962 -1.5396007 -3.5749264 0.8317289 0.16102038 3.8556309
1158 1.3883457 -1.0072248 -2.069044 -0.061488733 -5.3519845 -0.51731855 -0.8398205 1.2695385
576 2.4674804 -2.2039025 -2.5513346 2.5830688 -3.4289043 5.110286 -0.6478017 -2.025609
694 1.8045188 0.35735613 -2.2054472 -1.3962998 -4.2150354 1.3333529 0.44135183 3.373045
1367 3.976379 -1.4158138 -4.654338 2.4764082 -4.8755093 4.5261765 -1.1888373 -1.3084776
599 2.1124876 -1.946842 -3.051817 1.5611472 -4.2458215 0.61459666 -1.5651633 -0.7511876
1449 0.8949128 -0.39593402 1.9785361 -1.4511306 -1.8333614 -0.033027314 -0.95551455 3.9573944
1106 0.48668036 -2.4408913 -0.113929965 1.2262691 -2.9000309 0.5708371 -1.2494003 -0.79579914
1539 2.1136885 -2.1021707 -3.0386846 1.6052455 -3.485372 1.2127492 -1.6507337 -1.0183194
1705 0.15962976 -1.3554054 1.0586073 -0.9832499 -2.317363 5.0255823 -0.15008578 0.6608395
912 2.6195545 -3.664863 0.29713085 3.4011526 -2.244856 2.0670989 -3.588751 -2.147901
1126 0.56645685 -1.4296409 2.380068 -0.0869067 -1.2752795 -0.36160827 -1.6949524 1.6122327
508 1.8217149 -1.7434723 -1.9204166 0.8163239 -4.469548 -0.954975 -1.8670751 0.27014843
1813 1.5564692 -1.0652876 -2.1519842 -0.041239414 -5.526099 -0.6388484 -0.92695975 1.3503017
1522 1.006422 -1.4676169 3.656562 -0.77772677 -1.8940386 -0.38449392 -1.948943 3.556787
590 0.27709055 -1.9513954 1.1235133 -0.27628744 -1.0750301 -1.0437223 -1.6406608 1.4456912
1361 2.340716 -0.3620952 -3.403276 0.40406248 -1.8502018 2.5563807 0.1831387 1.4281214
389 2.707423 0.09741627 0.6704251 -1.783789 -2.9402158 -1.6030978 -2.02098 5.412476
35 2.123205 -1.7336028 -2.8789728 2.0568528 -4.56134 5.3676176 -0.21503688 -1.7222546
1141 0.43379676 -0.6539307 2.4522076 -1.365353 -3.510397 0.038759626 -0.66266805 3.5540068
766 4.012947 0.50917685 1.6520214 -1.9208862 -1.227326 -0.14495692 -2.5186567 6.992462
644 2.2813516 -1.6741915 2.6197438 -0.10224678 1.9075434 1.9019191 -2.4465797 3.2123282
1084 0.3080713 -1.975921 -1.4046246 0.89571273 -3.7016973 1.914836 -0.07858354 -0.8799307
1259 1.647241 -2.3575623 -1.3235241 2.3675008 -3.6970623 5.1546693 -1.0379703 -2.449652
686 1.1445365 -1.4970298 1.5788219 -0.48493525 -3.1836815 -1.9320507 -1.9653438 2.7110157
85 1.6944867 -0.13231118 -2.8908617 -0.36228606 -3.6869013 2.3652315 0.62315035 1.6271348
346 -0.64516526 -1.4850359 0.6907611 -0.17485239 -2.664034 1.9324276 0.5830823 0.5023926
1765 2.4068584 -2.3566537 -2.7494907 1.9747906 -1.6119198 2.278731 -1.7498677 -1.1217028
407 3.7169774 -1.5909185 -4.525105 2.2067723 -4.2674723 3.0565774 -1.5569013 -1.0237578
946 0.67028236 -0.26856047 -1.3003122 -0.10003298 -2.410121 2.5592349 0.70512056 0.68001586
1031 -0.33582956 -1.4910111 1.1170626 0.27360842 -1.9408209 1.0136201 -0.19008149 0.10446277
1680 2.5735445 -1.306079 -3.9277773 1.4669876 -4.4919815 3.9749873 -0.33414218 -0.80234843
1227 1.0627362 -0.6780715 1.5090863 -1.0879099 -5.89564 -1.1155239 -1.0563873 3.4244294
1020 0.9574825 -1.5728675 -0.6315829 0.45079142 -3.1437843 -1.0853693 -1.4913957 0.45284
949 3.0146015 -1.8118967 -2.499806 1.2575227 -5.6690493 -1.2827379 -2.4243405 0.42155507
550 0.34925812 -2.4353147 -0.20525803 1.0237533 -2.6296117 0.3897007 -1.2410128 -0.6594906
1078 3.4925523 -2.8542218 2.794204 1.5566456 1.8825351 1.4710238 -4.507 1.7188551
1689 0.4482475 -1.9650401 1.1012727 -0.08680856 -0.7314231 -1.0369473 -1.796093 1.3498197
1038 0.58446914 -1.3474717 2.2444563 -0.057838537 -1.2223796 -0.32747123 -1.597153 1.4857818
16 0.5420388 -1.949188 1.8691945 -0.16510406 -1.020242 -0.8518294 -1.862609 1.7169051
485 2.087702 -1.5720547 -3.2831287 1.3193749 -3.0022287 1.7633461 -0.9902098 -0.62816644
834 1.9738497 -1.9657556 3.2440734 0.8592831 1.2162683 5.8650303 -1.1762344 1.7841014
928 -0.50599045 -2.036264 1.084801 0.17409259 -3.07156 0.9039629 -0.205662 0.37462786
350 3.2692108 -2.8400095 2.261669 1.652446 2.2382617 3.286989 -3.9000878 1.1251984
1434 -0.11762724 -1.6169835 -0.3287568 0.2733191 -0.560762 2.3861842 0.09266805 -0.06823241
154 3.6963465 0.33864906 1.9813383 -1.9547725 -0.76409817 0.4752269 -2.3721209 6.760499
334 3.6866791 0.69127434 0.3607604 -1.8836696 -1.3260803 0.50899154 -1.6923093 6.1609874
1663 3.151639 -3.1489754 -2.1078784 3.0670643 -1.8347896 2.6409616 -2.8450732 -1.9103266
130 3.1262684 0.13721664 -3.786848 0.17368379 -1.2885654 3.2277167 -0.73050135 1.8817064
1232 0.25838733 -2.0591989 -0.5550896 0.8600184 -4.018558 0.94457775 -0.62409055 -0.68550205
974 2.6927133 -2.4149065 2.3248494 1.0586506 2.2513838 2.6427422 -3.2844596 1.706156
615 1.6059631 -1.519929 -3.0290976 1.3595196 -4.5845666 3.1706402 -0.11591031 -0.9049864
377 0.098572485 -0.4979902 0.7968023 -1.382998 -3.937322 0.6069076 0.38119733 2.8741248
1546 2.54243 -2.3549316 1.1707653 2.3831055 0.20934412 7.383916 -0.92788893 -0.42121485
1419 1.4852163 -1.623218 1.5501775 -0.30078357 1.1655859 0.3669212 -2.2835398 2.4973946
889 1.7563231 -1.8440588 1.0113653 1.2816222 0.7423292 6.45489 -0.29388416 0.52040017
471 1.5927277 0.3477102 -1.3080136 -1.4767033 -3.4123833 0.78316194 0.29514664 3.5732617
971 2.7214148 -2.117794 -2.1534352 2.2826173 -3.363591 0.8947046 -2.4366248 -1.4023701
1382 3.348109 -2.4424853 3.4070675 0.9721988 2.6180336 3.6048865 -4.012561 2.4614995
448 1.3639846 -1.4836365 1.3511107 -0.50140107 -3.235836 -2.1889076 -2.1919472 2.8342385
673 0.3981304 -2.197854 0.17001528 0.8911991 -2.0979574 -0.112387255 -1.522899 -0.4014419
372 2.681064 -1.1031448 -3.9743013 1.403566 -4.23566 3.330605 -0.54370254 -0.612177
1305 1.5949403 -1.7475873 1.1631294 1.14216 0.60073787 6.385264 -0.11810257 0.63792694
1006 0.67927045 -2.5723512 1.9808518 0.5389684 0.09061611 0.566149 -2.0785296 0.75830686
589 0.7660961 -1.1448612 3.7357376 -1.263859 -1.8636198 0.5315796 -1.1796229 3.9516544
1511 1.1670368 -1.1466024 2.4417565 -0.97305036 -4.191072 -1.5036838 -1.7186834 3.6123786
1794 0.91019344 -1.2265927 3.9438748 -1.2286927 -1.736163 0.5131976 -1.3559927 4.096167
712 2.0193636 -1.849288 -3.0871994 1.3029277 -4.2793417 0.42771593 -1.497041 -0.5023502
1292 -0.69975805 -1.6576606 0.8540898 -0.25062895 -2.7225268 1.3867488 0.1767983 0.5390285
1060 2.9903018 -2.2629964 -2.7817986 2.0054252 -3.750586 -0.28037494 -2.7527335 -0.7229374
1046 0.9290765 -0.3988997 -1.7446804 -0.056608614 -2.4897408 2.9447572 0.7198011 0.743533
210 3.5415857 -2.8417053 -2.2024994 3.0465133 -1.8634864 2.3680892 -3.3340077 -1.7928917
1647 1.588348 -4.4364824 2.982602 1.887707 -5.919533 3.3761294 -1.577626 -0.91881365
1594 2.578201 -2.218194 -2.3573716 2.2010193 -2.648589 1.0077131 -2.4322503 -1.287788
608 1.7229084 -1.2255905 1.9408655 -0.7353804 0.33573553 -0.37861028 -2.3890738 3.4579182
538 1.4508526 -1.7450112 1.5475295 -0.34693205 1.2237412 0.41645744 -2.269798 2.546078
1684 0.58051866 -0.8053895 0.32975465 -0.75830996 -1.1219474 5.678339 -0.48424166 0.6678386
1405 4.035815 0.5193924 1.4139827 -2.1355479 -1.2228441 0.4459888 -2.1839192 7.1366334
529 2.8230424 -2.7061503 2.4576333 1.3826511 2.0218306 2.5923371 -3.6618576 1.2649114
1487 2.8237188 -1.9391057 -2.102015 2.305756 -3.4810042 0.872452 -2.462434 -1.3393283
741 2.390084 -0.03399986 0.7564958 -1.5987489 -2.3578315 -1.4629253 -1.9395583 4.888278
507 3.785565 0.4381045 1.4141461 -1.9928576 -1.0501174 0.79944927 -1.8647939 6.8162265
289 -0.65106255 -1.4505892 0.89808065 -0.073086746 -2.8499405 2.682006 0.76379144 0.4906663
440 3.2386277 -2.0908737 -0.94080955 2.084605 0.32267043 1.4119726 -3.1386275 -0.4370252
264 2.8520725 -1.6303393 2.5103588 0.682037 2.1998062 4.8374596 -2.38347 2.1651475
180 0.4901642 -2.3858392 1.5147647 0.8178171 0.48673636 3.4938853 -0.90521187 0.2446306
1460 0.5893686 -1.8576154 1.9559579 -0.34014148 -1.8076985 -1.0846541 -1.8339154 2.0081103
977 2.4798963 -2.1331873 -3.014783 1.9213202 -1.6537821 2.6826758 -1.651586 -1.0630682
1070 -0.27286255 -1.4829913 1.7926877 -0.30335397 -0.6428128 1.4495862 -0.2021283 1.1697247
1537 3.178993 -1.6766326 -3.1461458 2.4499865 -2.9385533 6.0933337 -0.42176393 -1.3535391
970 2.833487 0.45821023 0.36731812 -1.535934 -2.4710333 -1.3056804 -1.8816718 5.1242676
1168 2.3918364 0.010801265 -3.6903768 -0.18321079 -3.289082 2.487638 0.13731065 1.8695937
1200 4.165149 0.8029308 -3.6097093 -0.40453815 -0.28155333 2.5631785 -1.4417241 3.651023
1299 -0.6780621 -1.3948349 0.7238753 -0.27950054 -2.7602773 2.1474178 0.6529802 0.61533934
1468 -0.24714531 -1.4438554 1.667175 -0.30176294 -0.57488626 1.3447771 -0.18024442 1.096173
1810 -0.23356557 -1.7205381 -0.15813287 0.25155258 -1.0995861 2.2845056 0.21322612 -0.18545535
173 -0.29969993 -1.5522711 1.8859537 -0.3485633 -0.714928 1.5521613 -0.18921824 1.2395463
325 3.4443047 -1.7477617 -3.2076697 2.3159547 -1.9421682 6.559675 -0.6152123 -1.0786109
312 2.5570152 -2.1327834 -2.3471062 2.1115131 -2.5274825 1.0657563 -2.3917506 -1.2456872
1013 0.2539012 -1.176862 -1.498565 -0.054249384 -4.1534805 1.6278664 0.55619407 0.44047913
1576 -0.5807536 -2.1519144 1.3027006 0.2130476 -2.628042 1.3184527 -0.26545978 0.19611612
383 -0.6449371 -1.3326036 0.7542827 -0.26789868 -2.8921347 2.2179806 0.7650427 0.7156246
12 1.0643828 -2.0706673 1.3315233 0.32978663 -0.8615792 -1.4476825 -2.5375898 1.3277535
1380 4.4507475 0.54321235 1.175416 -2.0380375 -1.2631301 -0.28789407 -2.779376 7.323778
983 4.2048836 -3.852409 -0.92887795 4.203942 -2.0198553 4.3027625 -3.6986623 -2.6667244
1532 3.0824084 0.19586463 -4.179946 -0.21064371 -3.1327999 2.7510967 -0.2977784 2.13888
1063 1.2176784 -1.3860261 -2.706202 0.5047928 -3.5550132 0.5654081 -0.7399076 -0.03230803
1505 0.25831187 -1.1887097 -1.4647774 0.07509327 -4.211226 1.8032063 0.59784985 0.3049011
588 0.46680278 -2.193882 -0.99117357 1.3645716 -3.5664399 3.2944994 -0.6814698 -1.7547553
1471 -0.23128915 -1.6352894 2.576785 -0.5951431 -1.258453 2.0019894 0.11557738 1.8415412
195 -0.30887935 -1.6321949 2.014374 -0.37189376 -0.7863407 1.6553513 -0.14894141 1.3358859
804 2.0580447 -1.7258883 -2.7306058 1.9399018 -4.200487 5.241241 0.0380456 -1.492614
660 2.6943266 -1.6153412 2.2865958 0.5230351 2.1957579 4.9083104 -2.32884 2.1164246
1328 3.949817 -4.3954144 -0.21144323 4.3646045 -2.362302 4.3499813 -3.7609358 -2.8843553
1097 1.546015 -2.5855026 2.5927665 0.34088153 -0.50466156 -1.0928018 -3.330406 1.9819925
1396 -0.021356864 -0.6800935 0.9516408 -1.18019 -3.953723 0.32646278 0.17628172 2.5157173
493 3.277468 -1.9113678 -0.790379 2.0166035 0.41177452 1.3132339 -3.1092978 -0.28172517
28 -0.63160104 -1.6847241 0.89422363 -0.16402115 -3.0665395 1.189156 0.052429736 0.5467728
186 1.5417775 -1.0617377 1.6575395 -0.7657998 -4.310854 -2.2554822 -2.3009582 3.411772
1758 4.073474 0.5263137 -3.7370155 -0.104223624 0.028023073 2.7166724 -1.4242641 3.2259078
150 2.0526657 0.37707317 -2.802242 -0.97323644 -4.325891 1.8226287 0.516823 2.8733525
349 0.27194196 -1.22417 -1.4219928 0.18314326 -4.2505307 2.0057456 0.62790996 0.16683525
93 -0.34562844 -2.1974275 0.9508944 0.78281116 -1.3436366 2.1569343 -0.43393365 -0.48866734
1475 -0.115250155 -0.95951384 2.9187746 -1.3226678 -2.354955 1.3862778 -0.1371969 2.9871817
108 1.5977669 -1.1565974 3.347735 -1.0378305 -0.97734296 -0.35987744 -2.1213508 4.1490784
760 1.1639738 -0.28511214 -2.0252092 -0.06667225 -3.0461464 2.9503093 0.7843528 0.89469117
1333 3.2222686 -1.7545679 -3.2858672 2.4781475 -2.9929504 6.14703 -0.5432702 -1.4462492
1192 3.162546 -0.047665544 -2.772837 -0.49976796 -3.599277 -1.1382966 -1.7447256 2.974775
1709 -0.31873798 -1.6411899 2.1543632 -0.39151353 -0.8751508 1.7632768 -0.11370924 1.4358932
1343 2.3952208 -0.56445277 -3.0978737 0.5410707 -0.5609076 2.0110888 0.030044354 1.5946381
359 3.085755 -4.6660023 1.3423563 4.139471 -3.1963608 2.5664585 -4.28644 -2.5621245
1398 -0.29481378 -1.2940043 1.1072116 0.26459822 -1.8277863 0.9205853 -0.29845595 0.08685992
181 2.820661 -1.3947334 -3.2534037 2.1789498 -3.4149168 5.817395 -0.16868207 -1.261839
1225 2.8876228 -1.7063143 -2.0619802 2.249194 -3.4643042 0.8477204 -2.4723575 -1.2318282
1780 0.51458967 -2.1243818 0.16169505 0.8174408 -2.912562 -0.38753882 -1.5179662 -0.20280352
415 2.218281 -1.7353466 2.3687198 -0.11046879 1.7782162 1.1396581 -2.7851021 3.1084025
447 1.5462039 -0.43685555 1.394173 -1.4064176 -1.3053948 -0.84797335 -1.7005464 4.2167916
1455 -0.30969867 -2.2622921 1.0421954 0.8225154 -1.2019577 2.1756618 -0.47475448 -0.44924992
1585 0.011932636 -1.3511392 -1.2140332 -0.18156728 -3.0787525 0.12817337 -0.19662927 0.56932354
1156 -0.26158786 -1.644316 2.517333 -0.5474732 -1.1909238 2.001343 0.03596208 1.7456431
1389 1.1412698 -0.6792502 1.796454 -1.046376 -5.498627 -1.2553579 -1.332165 3.4196308
165 3.3511393 0.35441852 -4.237051 0.22542778 -2.1590269 3.1005769 -0.79625905 1.8080857
1352 0.73065525 -1.0350413 1.1959877 -0.40030682 -0.101296335 6.029474 -0.9163054 0.7052775
1341 0.89024496 -1.2818027 -2.1749852 0.27224874 -4.8642945 1.4455291 0.001893524 0.15005186
704 2.3719463 -0.5976483 4.07567 -1.5222943 -1.3407204 -0.20015672 -2.4268382 5.691894
1235 1.8899939 -1.0154178 4.3380237 -1.2138419 -2.201958 -0.49890834 -2.3077521 5.0080767
731 2.1384323 -0.6004765 3.8605056 -1.5511239 -1.5469692 -0.26148087 -2.2162926 5.4536853
341 2.52203 -1.6676452 2.1642299 0.39964715 2.1389887 4.986514 -2.204454 2.0424984
327 0.27349773 -1.2612907 -1.3936228 0.25523874 -4.338184 2.197537 0.58592325 0.017793046
1580 2.0550978 -0.98035747 4.4858823 -1.2188395 -1.9622718 -0.43329254 -2.513526 5.1638837
1249 -0.29369348 -2.0442688 -0.11237087 0.7966275 -2.678886 2.2344372 0.02352793 -0.81960946
